ID,Key Generated,Entropy Value,Basis Kind
51,Quantum Key: f49a7261fa0cd72528d1baec8938f95b8af09018783e27ceef77f436a1cc2e9c,Entropy: 0.95 bits,circle
52,Quantum Key: 2766f3aba1014fe513a9c57e34137d9806442d9f03b5471a5b2f388da4cd61bc,Entropy: 1.26 bits,circle
53,Quantum Key: b7de77776e6881bf28ba98763b76e2669075263d200c068cf1b9c50abcb4c974,Entropy: 1.48 bits,ellipse
54,Quantum Key: 7a8cbf5f5f813a48c3450f7ba01ffe425b16a834fe3d39908446e874e050608b,Entropy: 0.79 bits,circle
55,Quantum Key: 837d09ae97ed9b6bec5f07fd8bae0770719c801217df9e427e90e8de2833a738,Entropy: 3.24 bits,ellipse
56,Quantum Key: c85fe6931b10a0be2465abe5a170a2c0a1392d64159b4e6ba50dc5a21718422d,Entropy: 2.33 bits,circle
57,Quantum Key: bf1ed8ebe6b75d3ce830e290f0e6e34b005a3893325359e8b22aabdff2f9699d,Entropy: 3.43 bits,circle
58,Quantum Key: a168f0f3e632ef1df14c9499684a0b11724292d3e3587971a1f523a0cb105993,Entropy: 3.33 bits,circle
59,Quantum Key: 5494fd3969dcb076fda79cc33525cc412e7f7f563ff41d53016d196ddec3eb4a,Entropy: 4.05 bits,circle
60,Quantum Key: ba26aac7c1d62e083a6edf1d164e816e5609fad15f1e0cae311f35ac90e52e47,Entropy: 5.17 bits,circle
61,Quantum Key: 050ec1cf27a3092413bfe352f2554a6aa9e3e349cd66b98bd17edc3d49eccffc,Entropy: 5.19 bits,rect
62,Quantum Key: e2af128fc2101e2d46adb88caa3f9b3d31474c0270a11af190f8d1d37f20224c,Entropy: 4.12 bits,circle
63,Quantum Key: 71fa982b44c0420609b21b59f6e55145ad63d21c54f438eb1c1bc37d99ebafc8,Entropy: 4.18 bits,circle
64,Quantum Key: 7757b6b89a86e02337803ffb214dcf0c81a95c298836055570960501d4c77c0a,Entropy: 3.06 bits,ellipse
65,Quantum Key: a9bfcc831390c9ab042839cf10ce44a8113ca896899cff1f691aec57f355fdbc,Entropy: 3.23 bits,ellipse
66,Quantum Key: 2133506cc24cf4db52e869d316f657a0374aa82d912e9679acd19a5dc7b8a1b1,Entropy: 2.91 bits,circle
67,Quantum Key: 580118e69f0a08e78892c7f61bc35dfdbf8dfc9904bbc2e4431dfc74a318e637,Entropy: 5.37 bits,circle
68,Quantum Key: 24b10f9ca484d0b989a0358b6e86ad690e0e6ac1a2c76a191a05440b6081678c,Entropy: 3.37 bits,circle
69,Quantum Key: 6d55f2fad4be3d772318082d6fa44cb17ee7bec6f140ea1d92d247a2143cd0d8,Entropy: 3.85 bits,circle
70,Quantum Key: ce0acff5ee83e6ea049017ad6edab67f1cb6945fbc58c24f45a40ab9b39c47f5,Entropy: 3.76 bits,circle
71,Quantum Key: 4feb00f7eb2b59b62f169fcfd2a5d89349cf3e9d5853d102115dae3c2ea06622,Entropy: 4.26 bits,ellipse
72,Quantum Key: e2fc6de91d0e5a69ab0bdfa551b70775600d2369f695e82633ce6878428756e1,Entropy: 2.84 bits,ellipse
73,Quantum Key: 70e94c38ea6ec12e2dae2a9484c64eea861d36a979a56c36c7583908bfeb119f,Entropy: 2.86 bits,ellipse
74,Quantum Key: 32e462fee6c4b8d1ed7a0707cb5445c56416de4eed592f4d4b22ff36d711e1b2,Entropy: 3.80 bits,circle
75,Quantum Key: 38da34f20fc54e741b8645e0d088e9b44fc65a768e5c7a5b6b4bc87b8033ef3d,Entropy: 2.68 bits,circle
76,Quantum Key: 69fb55516739a3fab41b040ae92ea626da8a01b42e2407504f88e10840cde426,Entropy: 2.79 bits,rect
77,Quantum Key: a5cdf96cba70f91e6ec2a98651c776c03b0b3792ec7754b84f7cc1b8921c6a3e,Entropy: 2.84 bits,rect
78,Quantum Key: 6d842acd035d4fdbcbc96b96f80f11452e73cac6b582693e1bd501045c429ca4,Entropy: 3.82 bits,circle
79,Quantum Key: 6b56ffdfcf60498bcbba8e6028402802a927d7906af9afc8803faaa2ae6f9b5c,Entropy: 2.52 bits,ellipse
80,Quantum Key: 40735c1475c8a7007a45a0ba66d0fdcd53e78700f40cc55e1b00d576d273dc4c,Entropy: 1.91 bits,ellipse
81,Quantum Key: 4ec3e356ea2220b3cd5d2eef1ff1d971fec88bc8607adb807dd21c7e77281d0c,Entropy: 3.02 bits,rect
82,Quantum Key: 02012904d23698f2ca1517a07578d36e0ebd414feeb3815f35f298abb2d40568,Entropy: 2.28 bits,circle
83,Quantum Key: a4b90d3ffb8266dfc013eb16898197d5e4cc532d9fc8712e316804beca59d9df,Entropy: 2.57 bits,circle
84,Quantum Key: 318a1cb3f8293cb190ea2c99620e6cfe769423a6bb002ba8920036be240aa982,Entropy: 3.52 bits,circle
85,Quantum Key: fe832aa933cf24aff85be2b6c884cf959f650b86ac5776669d6dfcc36122c194,Entropy: 3.17 bits,rect
86,Quantum Key: aa9ba7883ee1cba90e12df42c78cb70c7354346371ca25778acd2ec633b8a0a6,Entropy: 2.46 bits,circle
87,Quantum Key: c870dcae83eec228086eb1b714ed4aeee3273071d3e7426042b858649dfd6973,Entropy: 2.73 bits,ellipse
88,Quantum Key: 9e4e7b7c40c90827aeb4a567616a7cf35fdcafced8e2fe05d6a771baeac653b3,Entropy: 1.93 bits,ellipse
89,Quantum Key: 03293d5c2fe61d0b52c1ea77b388b762ebb8f481c44d618830f1ae2b64081aa9,Entropy: 4.81 bits,ellipse
90,Quantum Key: cd36f4a394fc0a430ba30e2ba65736e4174d38c423e2e7312b2f1d9ea8aad774,Entropy: 2.21 bits,rect
91,Quantum Key: 56f3e8c6ee3848b9e69f1100e1d92be866b9e176e77c29237d41f5c74c62035c,Entropy: 2.89 bits,rect
92,Quantum Key: 10d1df7c627a52b0be7e78269cb8e170b17933ef5d6152d501c8d80c83670686,Entropy: 3.35 bits,circle
93,Quantum Key: 014de9bc700fbc40fa3b9986a1271b81a8ad5d3b04b79019b57324b84baa5562,Entropy: 3.78 bits,circle
94,Quantum Key: 89d4d36a61d21fdbd90605dc1c8d515080baae03f2601419d6f33ce829f8867e,Entropy: 2.92 bits,circle
95,Quantum Key: b24050c4a4e15da4e4d28cba0c6307508172cfc3a48d8f8834777497cbe9e34c,Entropy: 2.52 bits,ellipse
96,Quantum Key: fb8dde9e01f69893eba34173bfa3422e9c20c8399d3b67f4c7bc77633949c1ce,Entropy: 3.21 bits,ellipse
97,Quantum Key: 34d97115223eda894aff965744b028cd6c49c81d0b3cbf2747d9f29d5d0cf55c,Entropy: 4.46 bits,ellipse
98,Quantum Key: e5aed3fc46d7a75a8059a63a3e08dbbfc3766ec6cfe13534cced974c04044bb0,Entropy: 3.82 bits,rect
99,Quantum Key: bcd36d0248b6b46afa2d48a433b0a03958d32d3e0f9deb2fb7d442be493dcfc9,Entropy: 2.95 bits,ellipse
100,Quantum Key: 579b43313bd57063c7d59ca52584ce6d53176bea3342f63a3bb94678843644d5,Entropy: 3.63 bits,circle
101,Quantum Key: 45686dcf72fc2d73c605bfc133d35a2b0658de5892d332dbd2cbdce5ebc35621,Entropy: 5.18 bits,rect
102,Quantum Key: 0ebd29a5f81f745549f76d88118a9c49f5524ce23e791f05976ebee4fe1d3a89,Entropy: 2.40 bits,ellipse
103,Quantum Key: ccf0f650f0858a91057424c825bc366ffa1f56abbb842a94661cbb790445bc86,Entropy: 5.08 bits,rect
104,Quantum Key: 0eb8770b33c34f19acac28879905d398d3b1d1275b021d41528d526eb7526e41,Entropy: 3.76 bits,rect
105,Quantum Key: 833982e146b32c46b9999c537bf227b16b8754fbc58a83f2aa0411191e833950,Entropy: 4.99 bits,circle
106,Quantum Key: 7f4f805146e121f7217d27f893aad25b530197d2995253845e151a7ebea0b137,Entropy: 5.08 bits,rect
107,Quantum Key: 6961855315b3e15c4066b3281da594bf16f218b97fd907c96178004293688b31,Entropy: 3.41 bits,circle
108,Quantum Key: 18a8e5ce33945e8e2b5470efdc82f195e9b82138a2172ac35c593f891e6e467d,Entropy: 3.24 bits,ellipse
109,Quantum Key: 716810b1e4f52aa5a3d4cbea39471a1811f1e2c644eb6cbee097f87307eb36da,Entropy: 3.53 bits,ellipse
110,Quantum Key: 79165ed044c0290bda47dbf391f0312b7080be23d551ae5a9965315d78f1719f,Entropy: 2.04 bits,ellipse
111,Quantum Key: 6981828ca5ac3e91af80669c836b62c1f774fe4a458c5b235497b472e8ab157d,Entropy: 3.07 bits,ellipse
112,Quantum Key: 0d38dc53da9caf4e75b011e7140c9f07cedf30a84b58f20da0f95585b0cb7940,Entropy: 3.51 bits,circle
113,Quantum Key: aa941b1de33c01e77bf5f85249c89efb6151c3b4ff54e788ff5fbcef8cbf5da5,Entropy: 4.08 bits,rect
114,Quantum Key: 309232d3e3b3ff8ff3bb43a67daa26657563d24deabf74fba260511a083bba2d,Entropy: 3.88 bits,circle
115,Quantum Key: 2020bdc186712b5b7b098ca9824c44d001f48dfac2b0a8098d46898d770f7fe8,Entropy: 3.88 bits,circle
116,Quantum Key: 4b5ef4cf8f0849fac725d41fcaf07795fffcf32670ec8474c786209b662c087d,Entropy: 2.72 bits,rect
117,Quantum Key: 3ff93dbcad93b521a8f812baca00cb63127ae8b387953f93e5e02a3b6ff78a57,Entropy: 3.53 bits,circle
118,Quantum Key: 2de7eefe0299653d3ab9d568e6ec044253422727b4a14300bb7a57ffa9c31180,Entropy: 2.94 bits,rect
119,Quantum Key: 08b8a6882f181c5ef3fe69bb73863ed0d36a6dda9316e86dad9a0c58226c20a8,Entropy: 3.28 bits,ellipse
120,Quantum Key: cf1412923c4bcc8291b9b69b87dabf09c6fd0738f73af11dcee178729bc08242,Entropy: 2.19 bits,ellipse
121,Quantum Key: 1e6e455c3ab3609d8dbb75d36882826e50275b7dde53f1fc526dc5f831c78adb,Entropy: 3.43 bits,circle
122,Quantum Key: 5ff08f83db902cb21db80b7e4dafddc01fc2a142fea92a9106750ec7899d5d41,Entropy: 4.53 bits,circle
123,Quantum Key: 11cfeb83833460d158753fc2d0409311bce8640057e995487d0f00cb2a464d62,Entropy: 3.91 bits,ellipse
124,Quantum Key: 128050e0c6cd0ad3b132ba18b2d190342f599963321d4c2f0ed5550329a726ca,Entropy: 3.27 bits,rect
125,Quantum Key: 59f638c89b0b3b4cf02d4c0ec7143df21604adf7f05787acc10117e1fc63c95c,Entropy: 4.02 bits,rect
126,Quantum Key: d63d3ffaa88cc9471ed7445aab378c98aefae0899a1b1a3ad5a6ae16bd444fd5,Entropy: 4.86 bits,ellipse
127,Quantum Key: b67e2b5855f1da9bfa834f6499aba16ad973dae747e360ec0e87bf3c3cda8979,Entropy: 4.68 bits,ellipse
128,Quantum Key: 8e92eeaa601b8b0c531e7dafde26879792bc6514c55a54cd3dcc618c28701e5a,Entropy: 3.34 bits,ellipse
129,Quantum Key: f3eb930738db9fdd8e901bf54770ac14b217e0a80bf919f7bd9a8844a73b0dd6,Entropy: 2.88 bits,circle
130,Quantum Key: 1bf2ee5efef7fd0d837c270aa11fcbc871e84afc59222cf7889bfde863837e0f,Entropy: 4.60 bits,circle
131,Quantum Key: d785e2b83dd86d8bc1835b6766fef8b254d0cee7e6acf0c6883888de5d0dbc9c,Entropy: 2.89 bits,ellipse
132,Quantum Key: 21eac45c7c6ccbab633b813891056f410d0ff3e27ebd66e2f929dfa710a3d9ea,Entropy: 3.34 bits,rect
133,Quantum Key: 69959b3000eac014366c202eb0daca32babf97dce21269aef326dbc469d72d8b,Entropy: 5.10 bits,rect
134,Quantum Key: 809268d9b97905b7cf28ab4b555198138bf42d1e3c2b264e700cc3bc202b62d4,Entropy: 3.64 bits,circle
135,Quantum Key: 0f7b0f21cda3804d5b317265d22ea5ba1e9ce709303d160db7292ead1ade8100,Entropy: 3.77 bits,circle
136,Quantum Key: c66bb2af302886d336a0c79460c3bbb351eafc5e3790addb880fdb09583f3b3e,Entropy: 2.21 bits,ellipse
137,Quantum Key: 0442f23d9cb7f62b04c60925914e551ea64a494434711a0595c1a30f2df4e3f6,Entropy: 2.96 bits,ellipse
138,Quantum Key: 8204e656201c1c2ed1a0f2d08658fff0bef758c01835e399999aa6cff10d387a,Entropy: 3.52 bits,ellipse
139,Quantum Key: 67c7d8c078c47d312160f37cb4d8e061dc0015034d14910dafbb98bae9c91cd0,Entropy: 3.51 bits,ellipse
140,Quantum Key: b4764c3c86affd677ceccd4a8832d5b9728694a1c0c5d0eeb95adf5cf366ae8a,Entropy: 4.43 bits,circle
141,Quantum Key: fd365ccffce1e4ae6d4a962cb49d259dc23a8dd85039fca94bea9883dd2ccccc,Entropy: 3.87 bits,rect
142,Quantum Key: 69b42886de1e813b74fa5126858eac3d65642a55abba6f63fc7bdebfef9469fb,Entropy: 5.86 bits,ellipse
143,Quantum Key: b8c86c3136094f8a5045ddc4822b82e1e61983407697e3b1ad1b058c42caf0d0,Entropy: 3.00 bits,ellipse
144,Quantum Key: 8d92429ebf0180c417f7963a77d21e67e7d4c53d4ff25f11ac60e1cbae006c50,Entropy: 3.35 bits,circle
145,Quantum Key: 078e48751deef1c697cf7b9c601a4299f5a080e3b195ded56c145b946dae7368,Entropy: 5.94 bits,ellipse
146,Quantum Key: 8a1b374554837910725979d79f4f1daf29e99cb2a5aeead93549146a832d5cc6,Entropy: 4.65 bits,ellipse
147,Quantum Key: 9fc5de1e3e001d4a01c8e202c59c391b071175bb55bd05d950441150cd2ff987,Entropy: 4.41 bits,ellipse
148,Quantum Key: 17d2bef152c9750a2d76b1fbd05881bd73e6241bd363da5f049240c08d6dc888,Entropy: 3.62 bits,circle
149,Quantum Key: 6acdd4f300a035a335997e9ab6c5c3bd90b347283e6d88924061ba6dac48e0b7,Entropy: 6.21 bits,circle
150,Quantum Key: 35522c05481c777425ea124448c3a1b3c6df8a405ff51c433a4d5659c2627960,Entropy: 2.39 bits,circle
151,Quantum Key: d9760af346dce82de5e6dec63ac5911b0b6e3a64fd44ea0c3f4512674d8af8fb,Entropy: 4.97 bits,circle
152,Quantum Key: 95c4bd0f3ab85df8ae16e6c0a27c80535b18d3b9e772414389f8f2a0ac26dc79,Entropy: 3.72 bits,circle
153,Quantum Key: 439b82c950f7e930c9929737bc187780a7ad6c7e89c3cd8996cdf9fbe5e4007c,Entropy: 4.83 bits,ellipse
154,Quantum Key: bd6e56615ff2cb72a6a2f954410627c27bef9f5c2ab057326472b6c53419ae6e,Entropy: 4.76 bits,rect
155,Quantum Key: 8f8c282d724a28d8169a85540ed978fe5759a19684d8ee787825bdf1cffebeb9,Entropy: 3.99 bits,circle
156,Quantum Key: 97b57dd078f25d48b0d524bf77cb1f361dd813dd3e65bc059be8e6b0e90a049b,Entropy: 2.56 bits,rect
157,Quantum Key: 630af1f8db5b210e89c0485f3604ce80e355842a5df0009306d7c68af1758a6c,Entropy: 4.85 bits,rect
158,Quantum Key: d3b9a23527002d671f0eb4d252f38c537d1b3f5626d40635b4f78b37097902b4,Entropy: 5.63 bits,rect
159,Quantum Key: a724ac21970c3a777c745ca17155e9e70f526a9a221ff56c2d3ee29c4fbe1a5b,Entropy: 6.10 bits,circle
160,Quantum Key: cfc365aa628c0b3355a6caecff30826318fb82671e0a7453e92d22601de8b788,Entropy: 6.31 bits,rect
161,Quantum Key: 97354f3649ac324b1d6bc17de89bb23d40d9637904ccb875d15edda245059fb9,Entropy: 2.88 bits,circle
162,Quantum Key: c100ffe9e1523c37f6760ebd33bca3a673b4fa347778d29dcdcf7f70a1984f3c,Entropy: 5.25 bits,rect
163,Quantum Key: bc2a42d17b5062690d5c9947e8cf561d7a46c97bd507ad78cf8a1bd7f91bc2e6,Entropy: 4.80 bits,ellipse
164,Quantum Key: d43afc7338363fd6bc0b4a3a054becaf9def68805c20c100899191d1653ddc7e,Entropy: 4.89 bits,ellipse
165,Quantum Key: 3fdf0f3b2440c5de06cd34bec970f5f00f64a2f52351b991877adc6be78ed5f3,Entropy: 3.99 bits,ellipse
166,Quantum Key: c176985781c691c9acb37f9d88e598a1218d4e6135de9a454d8890d804277b1f,Entropy: 6.03 bits,rect
167,Quantum Key: 13759f05b705883a249c522ca78562da66b47600e68d6ea1c1af5b8e92f72aa0,Entropy: 4.29 bits,rect
168,Quantum Key: 1be10d7aabdf8ce764f176f524bca2ec5007e028164b200789f60b8620491e24,Entropy: 2.30 bits,ellipse
169,Quantum Key: 41bfe788bb74a7397bc9bc2b8ccf5c49678aa2c5f7869bd21240c0a53d383e24,Entropy: 3.81 bits,circle
170,Quantum Key: 3dc68819907ea043a5a946a96ce92ce3cd2a8c93684de25a034ced9ef3079b98,Entropy: 5.31 bits,rect
171,Quantum Key: c6b0f664e0866dc29f8d514d9242c8eda7ada6b517e4911ba4f928a980779265,Entropy: 2.49 bits,rect
172,Quantum Key: 38570e2e101fe803314b65884de00e939c88356518082cbb33b36135a4304a22,Entropy: 3.35 bits,ellipse
173,Quantum Key: 8a0a3fede74879b2cdd4af98502b3f07ad3702f46bc5ed7a0e58d17d7827a209,Entropy: 2.68 bits,rect
174,Quantum Key: dcc75be6a221e5c5936bb1a60e48c197738ad667e9fb62fb563568ea043fff51,Entropy: 3.02 bits,ellipse
175,Quantum Key: d3dd64f5c9116342a7e2e91b126eb3b7145bc4670d3d9f350ca289a197a316b6,Entropy: 6.39 bits,circle
176,Quantum Key: 3497d047138de3ba82ddbd23c93b221d68f1c1718ffbfa87b4a9c2f7a7034a89,Entropy: 6.31 bits,rect
177,Quantum Key: 3132f18787ffbdf4693d6375173f5a6bcb27acffd6037f47c1c9ff727df8f336,Entropy: 5.64 bits,circle
178,Quantum Key: b9599ed305a6c81de4d9d1aa8c1afb17047e0ddb92421dc125ecfb1d21808113,Entropy: 6.28 bits,ellipse
179,Quantum Key: d410dbd68dc28462e5c137c3c83bcc756b967fcd1b27bcf8ee42099714daac62,Entropy: 3.16 bits,ellipse
180,Quantum Key: 92c9fa41efdce8e964a5c7f5298d9ae9ff401004ab8f7d4a6d10a1e20efdcbf6,Entropy: 6.19 bits,circle
181,Quantum Key: 285ff799984869d427adfee6e4113bbd4b21f79b520a10953adcb0a02edc26df,Entropy: 2.24 bits,ellipse
182,Quantum Key: 2bb656bca65daf04b62c2698398c0f1f08de951b8fe66412efd5c0700ab68dd3,Entropy: 5.45 bits,rect
183,Quantum Key: e0c91d3642493ff776f32bbd3a33e77ed219767082b92687d364d49e8ad89c34,Entropy: 2.91 bits,ellipse
184,Quantum Key: 57e44b609481cff144f348d15cf97017ce2aea04168af22fb88ea8d630db1e39,Entropy: 2.92 bits,ellipse
185,Quantum Key: 122b3227fda5c22f1281428335ed2bedbf959cc48ca2d501af3057f9cae007e9,Entropy: 5.69 bits,ellipse
186,Quantum Key: 11e34ecffa76f5419d0aaac68c6725f647988939908ea4da8733691ad3759729,Entropy: 4.34 bits,rect
187,Quantum Key: 7870ed8efff9c7fc83567c6d084c10e458c9d5596c061eec51c6e7600888e652,Entropy: 4.82 bits,ellipse
188,Quantum Key: f19ea45de6bcccad45a8e1e806bdd69caaa6d1f9bbeac5491261aaed8ed9a8ea,Entropy: 2.93 bits,ellipse
189,Quantum Key: ce88267030c098a2117526499e98368d6fb22f3c632d6844056f4f2869a7c6bf,Entropy: 3.84 bits,circle
190,Quantum Key: e3168d65f138ea230f6a31ab28e5b7672937564e9454fb43ac3fb02628119ac9,Entropy: 3.13 bits,ellipse
191,Quantum Key: 269c9051bfb0b801fbdc978df7b28e3e3fab9e6dd2ede9b10482e1866dc123bf,Entropy: 4.84 bits,rect
192,Quantum Key: eec3574203e77acdf96f506e028eb7dee920feca71ab610e45c2b0a9e566b71d,Entropy: 4.72 bits,rect
193,Quantum Key: b5bee999c5507a3bef05f0835aa8a4eb259e1bb0af251709b838a38d32bd7fdf,Entropy: 5.86 bits,rect
194,Quantum Key: 7543a57d53e4cea47d6207ce5d51df937b5205a847e9cf7faa4853a5a1462651,Entropy: 3.19 bits,rect
195,Quantum Key: 651a02d4bbea452bac611027962a04f21550a04594d16dbe29a6a7c70754141f,Entropy: 3.00 bits,circle
196,Quantum Key: 0c175bffbbc881c774211381e928b7e7058696545b88f038d67518776dcb1c4f,Entropy: 3.46 bits,ellipse
197,Quantum Key: 7032f0956f93e4d129bca84ae937bf7945ba3190d92639e2b0b461485be337c3,Entropy: 3.59 bits,circle
198,Quantum Key: 324dc280d7a5946f6ef93c6bb48d556658d927d57afa28245949c929601a971f,Entropy: 4.74 bits,ellipse
199,Quantum Key: 225ff1e99b7a942773880219e9d9682c85a47bc4664dc544056b0c9bba435eb9,Entropy: 5.09 bits,rect
200,Quantum Key: 719c863a929ca4868f2e9091035d0172d56fdb13f4ceaad769b47a3b24d76ab3,Entropy: 3.55 bits,ellipse
201,Quantum Key: ffe62e8b753ce1c470883bf951ea1a0274bf169409d5cb3214be3e0525324232,Entropy: 3.28 bits,ellipse
202,Quantum Key: 6e04c4be830320b0f0ee12d8985c4e15c4f782ff771d99f776ad811793f552d2,Entropy: 3.61 bits,rect
203,Quantum Key: 321eb7d087833760b2f64217c82a1351e49ae54409d2bbf08945ff1f7964dc24,Entropy: 5.66 bits,rect
204,Quantum Key: 604130b6c21417386b18d63ddcaa016b56f3596999b410419f2e76091895ebb2,Entropy: 5.36 bits,ellipse
205,Quantum Key: adc18a7afb26c7d0b63b4bcec1c8e488687e36b7792be8c0ed0709e4de46e1c7,Entropy: 3.63 bits,ellipse
206,Quantum Key: e0eddad87408b89570d583b0dfb56553c0da17e63ec342c7eee7020c5c7b3ae5,Entropy: 4.08 bits,ellipse
207,Quantum Key: 6fae18af032bd3b5f9f5a9fba31c86cd3b71e7ff2782683d66a763815cf01cac,Entropy: 3.69 bits,ellipse
208,Quantum Key: 5a01272390314674e0e8201fdd39951d49dcbbab30a473b05845aeebd57a4c45,Entropy: 4.35 bits,ellipse
209,Quantum Key: a6d3924215fb82fa1598d300e7e306fa7d5d95670be1b950de9f4fdd29e52742,Entropy: 3.19 bits,rect
210,Quantum Key: 35b6522d9e42f2e7cbd8f971072d390615dba13ddb74cfad53160d1b174c7aaf,Entropy: 4.13 bits,circle
211,Quantum Key: 745774cc2ae149c32cd7706b0efd81859c65bd60b5c5031725df866dbd695d90,Entropy: 3.64 bits,rect
212,Quantum Key: 028f6f3a1eba922dea22a2050e9553a2982a78b728f886691c1486e1fab2006d,Entropy: 2.33 bits,circle
213,Quantum Key: 3ba5f756481d40844f6c7986733175fa0d055236500554b84ba979064f9668d8,Entropy: 6.16 bits,rect
214,Quantum Key: 90b8efb73b20d6275d0e2fc13276f8abd20383f5d2891fc80a5e7eb121d13008,Entropy: 4.40 bits,circle
215,Quantum Key: cdb4b0212d16d82092d72282adde5339dc2ffb7fa267ca19bd0713502c53b5b6,Entropy: 3.51 bits,rect
216,Quantum Key: 23c2fc3432d1cd282e13bc7a709a78690354ad3dacde8be89af9c28a7fd6cf9d,Entropy: 3.99 bits,circle
217,Quantum Key: 22457b452a255e264facf6f57c67523435181ed17775accc6007c8a6c894626b,Entropy: 4.37 bits,rect
218,Quantum Key: 9e503641aa7f6fe47bf4d1fd451f4cc0f9645191c4c948fb615ae810a8324869,Entropy: 5.08 bits,ellipse
219,Quantum Key: 78b74de93ed4ad561ab01d6cf78c59f417bf477ace98833007f1c62eed74fa25,Entropy: 5.95 bits,circle
220,Quantum Key: 57ff713274db2a1300752e3d6a6e445499aa51cf392800694216562854e14f04,Entropy: 5.90 bits,rect
221,Quantum Key: 55d6c95433866246a0307014fdd11bd21cf027d2009fcfd6ce09b1222ce9c48a,Entropy: 3.33 bits,rect
222,Quantum Key: c35fc844d18530fa80dfeb05aa8444bed03a5e28bcc42c442b65e9241f927032,Entropy: 4.49 bits,circle
223,Quantum Key: c2dd58bc0cd4f8f55f693ddcfde9c3d78579d2405aff04982588c0fdefdde55e,Entropy: 5.07 bits,rect
224,Quantum Key: 65b197f7c4f414dd65e1bc1bda9334e9092f85da653360fb0cd1d17e8dff5c05,Entropy: 3.62 bits,circle
225,Quantum Key: 3593fcec34c590479a534d264e627d8b8de77b5547024ee329a838a2275406a2,Entropy: 3.22 bits,rect
226,Quantum Key: 1a621e429ae0984ad7b01bab5c5d8840b10ba0c6597f6c97bac26c827121b18c,Entropy: 3.33 bits,ellipse
227,Quantum Key: 03c333c5e26eac1f3f877e1c7f214a13aa39d661c4f65d71e4ceeef0cb180268,Entropy: 2.05 bits,ellipse
228,Quantum Key: 8467362972739f07467b29f3ddb2ff181561338ef888d1715c24681c5b32a82f,Entropy: 4.57 bits,rect
229,Quantum Key: 0f1082f1d81762f087d9f7d80604c3bce0926c4b9abd0740c95e25d378826a86,Entropy: 5.72 bits,rect
230,Quantum Key: f7c0269b506abc17d743ed10a840bac7744d0725a81ab173f60968013f64b21f,Entropy: 5.18 bits,ellipse
231,Quantum Key: 26ccf646fc21f75698193469426af9b4fc8ce9a5fa6f9325ec305e2fc0824ecb,Entropy: 3.47 bits,ellipse
232,Quantum Key: 2525b42ad841c9f10c1597f4faa11ec8e58b3143a8389aaef3e96cd4f6444290,Entropy: 4.14 bits,ellipse
233,Quantum Key: b8800a6c82f61e212b40c0a663723103bf641f95a3ac847995040f8caac40cac,Entropy: 2.79 bits,rect
234,Quantum Key: 3a45136f3cc2dd6b3e21d494303a97e12df3486f9b31bf9e3fd02f499f95757c,Entropy: 5.91 bits,circle
235,Quantum Key: 7505ba36a4abe177a93a19a52b95a1693b5a5dbe00795b0848060aa2ce6838b1,Entropy: 5.59 bits,circle
236,Quantum Key: aea468bc2ede2eeb96c8659b508eccceb4269e27ce390f1072268a7dd134ca69,Entropy: 4.71 bits,circle
237,Quantum Key: 6cf4355c87a48ba3963853a0fb97827def62c4448dc24052a6b44793b79f6ec5,Entropy: 5.00 bits,rect
238,Quantum Key: 4b3b86c605fad3b0178224801944ccd7575e14fd4564216550754b0ff39d42dd,Entropy: 5.49 bits,circle
239,Quantum Key: c8e0adc78ab6bd917aa5b32389663581dcee2ad96653df5f42cd5ce2ade7d1b7,Entropy: 6.50 bits,ellipse
240,Quantum Key: 721318525d871bf5fabd29723515abbd600e9164b45c3dbd95f0d7927941fcad,Entropy: 5.68 bits,ellipse
241,Quantum Key: 116708d84f458db2b6ec54756b74dfd4f2bfd4a4d1a6920774770d2c68a63dcd,Entropy: 2.88 bits,ellipse
242,Quantum Key: 9845c3267a2bf208e8f9cf503549647885b82bb56ab1daf171359dc79eb49640,Entropy: 3.45 bits,ellipse
243,Quantum Key: cd41c6b4a6b6c49a3a8414b1c3f3b51e3daa60fabb0cfa1fa9525f69bc0b7fee,Entropy: 4.15 bits,rect
244,Quantum Key: eb0832edf6107956a9d639d0640a4bc7dc0a2b0b2739bc5bf67b94d2c09e5224,Entropy: 3.74 bits,ellipse
245,Quantum Key: 68bfbacd13739d48f7af847e8c911b0d0fae5aaafd8cfbc4f724927ee8202d66,Entropy: 3.19 bits,ellipse
246,Quantum Key: 39c010f8126c28fde99364a84c5b5a390ee01a70103df370555d18412348b4fa,Entropy: 3.05 bits,ellipse
247,Quantum Key: d6e2ed3f6639f6cf5ae6c7362bc8a74f0538df4068b25ec4877c370621cb64da,Entropy: 3.89 bits,circle
248,Quantum Key: 6daa860062514363d39d18a2d341307593b913d2b8045b817f037467c86204f3,Entropy: 3.40 bits,circle
249,Quantum Key: ea1906debc114256a925873ff913360350efbcd1cf481325abacac399ed16630,Entropy: 3.32 bits,rect
250,Quantum Key: 21632f5337c9ceaf1f9320c891a706d1004aec8bc6cacf389308ed27dc57d665,Entropy: 3.33 bits,rect
251,Quantum Key: a7ec029b4e7f817aac52904d3e60cbed1f9ad42af73a6ec1ed9fc11c699543a5,Entropy: 5.08 bits,rect
252,Quantum Key: 46427ccfa72f2e81ebacb8f6551e2b10ae9228dfcbe3db904ad2520f8121907c,Entropy: 2.99 bits,ellipse
