ID,Key Generated,Entropy Value,Basis Kind
606,Quantum Key: 08ed99ae73e19b8b0aec755e3bb2f58ffaef73d2683d1c6d1a3e4f7596c99e10,Entropy: 5.48 bits,ellipse
607,Quantum Key: 473c23698846e3a718b2d74d0c0bcfd7c31ce7cb43b3fb4c5c39099b0c4fbcc0,Entropy: 3.30 bits,circle
608,Quantum Key: 9d23cf0dde5191c4d2e1fe3416ac2ad0d19f4874c2531d51289bcb65f0f9ea25,Entropy: 5.14 bits,ellipse
609,Quantum Key: ea4f26af97ccb7e728ac65df535c63d73907f1ae75b1f5f0e238104675a52217,Entropy: 5.29 bits,ellipse
610,Quantum Key: 0ccaba20e762cafa85f4f6c10ac9fecdd0d1c3b8d566d8b51237196696b1f3b2,Entropy: 5.70 bits,ellipse
611,Quantum Key: 17ae238704048a042a2e36ccf62e5a87dac9c055b45363e084c7f6efe49e210d,Entropy: 2.53 bits,rect
612,Quantum Key: 254bf4087b776c2b845ad7a3491481aa80418af386f3de1febbf489991fd67ce,Entropy: 5.97 bits,rect
613,Quantum Key: fe76189d162451b28f80c6f95631930da4ae5f99f264c460c3de9b5450681b68,Entropy: 2.54 bits,ellipse
614,Quantum Key: c1094d885d51315e9d64a5e2a0581d49161fdffd45554e1bb3b7610c53f39281,Entropy: 3.54 bits,ellipse
615,Quantum Key: 76ebcc66546a53e29f746a2c6badd9b414a2a7a99091f3fc024de3100d017244,Entropy: 5.89 bits,ellipse
616,Quantum Key: 61cd30dfff686f6d4a53b6bd27f9cd005c64ef022aeb9ad551ea053b4bae0e01,Entropy: 5.13 bits,ellipse
617,Quantum Key: cacd932083a85dd646c952bf07bb6cc059697efc78bf80fc387ccbb040a68f38,Entropy: 5.70 bits,ellipse
618,Quantum Key: 7e4180df782b1cedd761e141dd4eadf4a4298ecddddfcee61c6a7ac8e547795f,Entropy: 5.58 bits,ellipse
619,Quantum Key: 4c887b0377acba57819a606de3de96af073c881ef57dc6a5a2b55bdeb53b37d5,Entropy: 1.88 bits,ellipse
620,Quantum Key: 8ccb92b7930712951a919fdb0bc34118547fcec31d5eaa7af0ac4753f39059b0,Entropy: 5.32 bits,circle
621,Quantum Key: 843aa5069554b2ad243822386cdcb1a324498d2b5c4c0389fd881f0d546e50ec,Entropy: 4.04 bits,rect
622,Quantum Key: 9f64b311ba2cd4ac693a2f8bb871dc50576f52cfa1ebfc937fc05eeb2cb47769,Entropy: 6.49 bits,rect
623,Quantum Key: a4e9e54b7d40dd5259074bcd2bd78214fddd852de7696db4e7044653032a63d7,Entropy: 4.18 bits,ellipse
624,Quantum Key: 922f9b4130191da455b0250fbc6ad4aac95bc7960034d5cb247033dfef80875f,Entropy: 6.10 bits,circle
625,Quantum Key: 16378a9e9924ae0aea1ddf2c7930a7007e3f0a918f707f85828228e3a675b26e,Entropy: 3.36 bits,circle
626,Quantum Key: 0d3eb082c8e6aecc0506e69d1bb795911f9e60cdafbb8d26df562d4a776cc7c1,Entropy: 5.51 bits,ellipse
627,Quantum Key: a4150405bf08d2861664f3cf6f11643c73b457c4ec53043a26b7485379755abf,Entropy: 3.40 bits,circle
628,Quantum Key: 54328f9856f8138590042b126189d41ab576f253107a1e13ce0822b181a5ea5d,Entropy: 5.90 bits,ellipse
629,Quantum Key: 298d36d298f7f6ee1f284a0f79e84585bcee87028931e366a09eda8317b71d7b,Entropy: 6.11 bits,ellipse
630,Quantum Key: 092ed8304807d857dfe6183158e924565248dfe75822eca895fb1c646e271d69,Entropy: 6.05 bits,rect
631,Quantum Key: 26e651d70debca0f9b1d0a61d620422be85cd43aeecde761740c87c4ad333fbd,Entropy: 6.36 bits,rect
632,Quantum Key: 59a87563b6e1fbe21ba6bbf284d28837b13d8e86e870a6fef5d1609320947933,Entropy: 2.21 bits,ellipse
633,Quantum Key: efa64ee8309b250247494c234bc2f24bb456eafbf2a8215dadb9e7585fb0d45d,Entropy: 5.60 bits,rect
634,Quantum Key: 5220795cad0b37121e7ab3ba59d793c944614efee469d2f08dbd0effdc3bfdfa,Entropy: 5.19 bits,circle
635,Quantum Key: df0632d09959bb86acc4db4a6b9a39aaed13cc70e00a27e6a46179ca88ff8c4a,Entropy: 3.26 bits,ellipse
636,Quantum Key: d7cfa7070b3965b804fd5e8b5c4d3da413987bf6ab8646620562008806a29655,Entropy: 6.31 bits,circle
637,Quantum Key: e42f68239a8de0a5fa54dea57f2215190b64e7fbc59c8fb2d29b062bf46b67be,Entropy: 2.50 bits,rect
638,Quantum Key: 67554803e22ad818e17701bc90e6839dc5c5c0408380d3b024a24656cf863407,Entropy: 6.01 bits,circle
639,Quantum Key: b2a9b1913cea2dc41c576fadd38e2e515465bde6ff7d4257ded949aa7fd8ff2a,Entropy: 5.26 bits,circle
640,Quantum Key: ce48efa175874d619cb0c493ceb26369d5c4b10c8a39dd26fddb53e8bcb7ac4b,Entropy: 7.04 bits,circle
641,Quantum Key: 76243c83be4ad1cb866beff47241de8e5740344881ba8a22197f61a135ee9011,Entropy: 2.76 bits,rect
642,Quantum Key: 30c9e5601a5da820fe0d68c467402f819fc82e025f0e52a16844206133d5d212,Entropy: 2.34 bits,ellipse
643,Quantum Key: 8afddba0585a999e0120b9d569eeb102adafcf6197e0df4a3df0bcae5f86986a,Entropy: 6.30 bits,rect
644,Quantum Key: 63cdf837abe37e544b71bea5c0e39aa18539e6b19a7e9984677cc777feb01951,Entropy: 6.55 bits,rect
645,Quantum Key: a0454f554da88def242bd1604db1d000c2b9ccc520b49440e863a92ab2034721,Entropy: 4.72 bits,rect
646,Quantum Key: ada61e254703eeb7ad78a5d9b4cda58065cb74944ca8f3433c67a6171a0138d6,Entropy: 3.04 bits,ellipse
647,Quantum Key: 1c75096e835c319cd2b53eab4a4939901cc556064b4aee6f7a78dd6555118203,Entropy: 5.05 bits,rect
648,Quantum Key: e3748d14014781887c93677ba3099072c91bd31fd7974390e4d9101fe0dfe6b8,Entropy: 6.11 bits,rect
649,Quantum Key: b34df8bf76b64f6abe26f346be38f63f9adf06de1c270913215a0a076a81b1bf,Entropy: 2.86 bits,ellipse
650,Quantum Key: 1a053c17d6bcb03df24f4f5b2a50d2d0280b30570639e7b1a3d20145c5584845,Entropy: 6.17 bits,circle
651,Quantum Key: 2af320159f8f8b412583e511493c92852feb946d2cd844e39d875b0edc9ce54e,Entropy: 5.47 bits,ellipse
652,Quantum Key: 3055d24393c389984346b15bec9062bef362af4e5b8571eb138cb419bf601cd3,Entropy: 5.64 bits,circle
653,Quantum Key: 8c355b2b34d998ce58ef71cae89840e04fef1dc01da108ca0bf41281b59fe813,Entropy: 6.05 bits,ellipse
654,Quantum Key: 8467f2779e0eba7c2e2bebd1e71356b08e7cbcdb22236b73e0b47b8895a85a9f,Entropy: 6.19 bits,circle
655,Quantum Key: 62e0eda8973c3138811a92f98a0cf1d1d19828ea6a5430f3d201ec77cb1dd39f,Entropy: 4.97 bits,rect
656,Quantum Key: b4cea1f85d02c05185d612d1e6b59d535c5eb1244edde90bb646b618ac0636e1,Entropy: 4.62 bits,ellipse
657,Quantum Key: 6dc8f1139ad0a76a6f5b4c878b7d8c2ebc5a6233fabc38d0aa1d7f32d092a3cd,Entropy: 3.19 bits,rect
658,Quantum Key: 278419d0c3cd447842bbec6f10740afde6258240422d8facb86d3f53a884e93e,Entropy: 7.07 bits,rect
659,Quantum Key: f66960df207262abbbeb4b7ea214db78da75c2e8627bbd01a1ff777b9b7dd15d,Entropy: 5.98 bits,circle
660,Quantum Key: 8c577c7d8a63982fd44e9d8d3e2e3e528fcf35b4fadfc5672c21c64ab0dad91e,Entropy: 6.28 bits,ellipse
661,Quantum Key: b05a3d3ba2d83146618dc5baef21148e28f6bbecdeb76933b8e6a9173bcc0fcd,Entropy: 5.47 bits,ellipse
662,Quantum Key: b6a7e014b7e5c6fec89e64d7b39ce6e5fc907b12194dc44b8044f72bbb593fb3,Entropy: 5.72 bits,circle
663,Quantum Key: c9e6e26e9ec15b616830cca666ceb46506a079739e891161b43d8c4ec31b0e88,Entropy: 5.29 bits,ellipse
664,Quantum Key: 2a902b6189cdc24e870a163a03a72d0cb8b3a355e1a47ed421d46f659e9738aa,Entropy: 5.95 bits,circle
665,Quantum Key: 5c99eb39e42f1ca9d13c36c31e8f874c64ef9dadbddf6b6655eb807d1be79a0d,Entropy: 5.70 bits,rect
666,Quantum Key: d0b684c2565916777470cca7e5d791ddb8d5a2fcc5b849ac04c7e87d5dbbb243,Entropy: 6.66 bits,rect
667,Quantum Key: a3c4173fa1c5dd0e6547ee752574da9d06ac5292246d2b990521a03bbbbf8f4c,Entropy: 5.39 bits,ellipse
668,Quantum Key: fa7c5729877014d637944fb793c0b89683049386cafc3071c4805cec7a5a7f40,Entropy: 5.12 bits,rect
669,Quantum Key: 1d33a04a0f4b6a3b4ade8ada106ce689828b6f9fde0de16ebe2593c18ed9a58f,Entropy: 5.59 bits,ellipse
670,Quantum Key: 500e99a3d320d121b7bd4ad2fa5cc23e3768bee5dc2a39d026c4d26219e45b85,Entropy: 5.29 bits,ellipse
671,Quantum Key: aecc807204b14747e56fd9345d618937f54721b1befd79df67b7eacb4bd6281e,Entropy: 5.87 bits,ellipse
672,Quantum Key: be14973300205d235ce495951ac00188a8a87a7479ee2373fdca9f94a304e042,Entropy: 5.43 bits,circle
673,Quantum Key: 03b0e4ccfdda6a711ea87f9d6c7e60e956ae32537b4723fa67574c76a5b78592,Entropy: 5.72 bits,circle
674,Quantum Key: 5651536d07c1f71437a80ee838018b041d65474065b952477bcd501909148979,Entropy: 5.97 bits,ellipse
675,Quantum Key: 037ac31b2cb0b445fb5c66baa523b9b970d649b05675e54f4c0082b1b0e724f6,Entropy: 6.05 bits,ellipse
676,Quantum Key: 33ec561698da00b5492e7533b755e8c79e14f6298e2e4f227ab9ad6ac65c0b14,Entropy: 3.61 bits,circle
677,Quantum Key: b0b1873ecf2d607c45fec696b38f5a9d224ef882f6c652957e5c8e2c420a577d,Entropy: 5.72 bits,circle
678,Quantum Key: 17cd6b6ed040da98ffb759b1401807fd48e326257487eb21d68eca391e342518,Entropy: 6.43 bits,rect
679,Quantum Key: f5d54db7459c324a5fee35532e638d3226037e1d38b01849e87412b89ff06b9c,Entropy: 4.03 bits,ellipse
680,Quantum Key: eba109a784b151c9276fb54a9b9e630bba24953a4075adf4e7c365ab4998b5a6,Entropy: 5.55 bits,rect
681,Quantum Key: 07bae7103ab33331e189cae4150bf2be44544a1412969cbc169b19c5cc9847d9,Entropy: 4.16 bits,rect
682,Quantum Key: a6ffe47e6dd7524dd73de850f7081aff5d55a875037dbea6beba1b93b2ed3262,Entropy: 6.06 bits,circle
683,Quantum Key: f50c2bfe7923a4f5ff88419941b27f6b47255b36d9f38b3ea55db2e2231b3260,Entropy: 4.12 bits,ellipse
684,Quantum Key: a695af5293ce59e137966b97d972d001f243381e522b8c7b573ed84a7b99f3d5,Entropy: 5.98 bits,circle
685,Quantum Key: a4c5a035cdd9886f0d07bc8510d9eae27f43fe9dedd789b9b15500ce78d6d590,Entropy: 5.09 bits,circle
686,Quantum Key: 2d605672f5b96fbf38e29ab17150ad63a81afddbcb559b4699f3de7ef6b26292,Entropy: 5.25 bits,circle
687,Quantum Key: 37a78e1d2e06fcb7434e4bcdfc5e42aeebe1ed92456d01b75a9b66540eb96531,Entropy: 4.94 bits,circle
688,Quantum Key: e04f975fdcb9af4c6eefb02e6bf1216c138434687f97afd16a583d6761111df2,Entropy: 6.88 bits,rect
689,Quantum Key: b94ddcaa5e71b523d634cac384414037f99118455ab0b4fed0a2abe55e4b0d87,Entropy: 4.06 bits,circle
690,Quantum Key: 4af88dcab3fc5fadcb2869928a994e7c56de01d918e406c3b225e0581d3074ae,Entropy: 5.07 bits,ellipse
691,Quantum Key: 3ff01e3b048b33a93ccf3245359eb80c435c5967463d00f313fc0821d2ee746b,Entropy: 3.78 bits,rect
692,Quantum Key: 7833f96845f432ec455d87cb29834b73ca98004cd6a4a3aa1d294b814332be5a,Entropy: 6.54 bits,ellipse
693,Quantum Key: a436c145020a777974441605959ca140125fd81f3402bea80ebfa4ac6959d6d2,Entropy: 7.08 bits,rect
694,Quantum Key: 73d7e37a7c1fd91540e74d0a4fbfe188d34dedc8bc47e7d0a407b74b1116e945,Entropy: 6.54 bits,rect
695,Quantum Key: 905336e81685a2970b6e2cc4a19de7a579c9c1b141619c97695b4d3d4060617b,Entropy: 5.73 bits,rect
696,Quantum Key: 32312336b7288f0315b14f5f5f64df8f976cef9e4b32872572a740ffe43915aa,Entropy: 5.74 bits,rect
697,Quantum Key: 66fb210d1701da12093b9ad5b68e7fb8694fdbcfe18c309355dd2b385347ed80,Entropy: 6.58 bits,ellipse
698,Quantum Key: 1ff5bdf5e1d46f0025e98dd582b07fb07838c88a998ef925fb3eceb34a4e23b6,Entropy: 5.19 bits,ellipse
699,Quantum Key: 2003f8135a0036a50c07ba41103147a9b584b0567bddca4a06f154e4613ea8d3,Entropy: 6.88 bits,rect
700,Quantum Key: 6a05c85da19d7bf6b1452f9ebfdcae7fc6760e1245f0d0d945027ea26d12de08,Entropy: 5.96 bits,ellipse
701,Quantum Key: d185c7977df7e728df31dcf7fbd9d39f1f6172d1277612a10a5cad3f1dc9700f,Entropy: 5.02 bits,circle
702,Quantum Key: 43703b79eb4e0ce8f8f1c64a0b3418148f1ff0e1b1417e6b7d3da15737b4fa38,Entropy: 5.88 bits,circle
703,Quantum Key: 55cbc2e8f7410a92b5af6a3bc0b66dd205aa0ea01b6c3c91076b66696770fdda,Entropy: 6.12 bits,circle
704,Quantum Key: c5fc2186e647fe03bb3d989d798b32867c07c5861bc6a758a9d99a9786fe2b53,Entropy: 3.98 bits,ellipse
705,Quantum Key: ac55fdc37db0719f62465ad896625290ecc5bd9deef7cb0bd57c3877a652f24a,Entropy: 2.47 bits,ellipse
706,Quantum Key: f274c8748bfea933a19b3579896f88674714fceee6d5ec2f36ca023d763f2c0d,Entropy: 6.75 bits,rect
707,Quantum Key: a6981e4da8d8b48619ef2adfcfeab7465ae1537e1ef4a41062b2edc7d1eb069a,Entropy: 3.55 bits,circle
708,Quantum Key: d001a867dbf29d6d98f0b11901b04b64860df119b91cf36aa9872e1d92d82edf,Entropy: 6.18 bits,ellipse
709,Quantum Key: 41404062736cbcb80a14d4ed7f3a0e39b3eadb01f21bd07a670092038e93f5b6,Entropy: 6.00 bits,rect
710,Quantum Key: 448fbdc1bccb83f4e11744c77312b25f54ac49edfe21f00e5ae5cb0b546525fb,Entropy: 5.45 bits,rect
711,Quantum Key: 07e922ff3ce72b188c273ab31bc2e2be16598bde81d22982422070e6b10a9ded,Entropy: 5.70 bits,ellipse
712,Quantum Key: ac5f50861071d36fa6fa282b294565d5ce27f483cd4d8c5e07bd28fc7b631e0b,Entropy: 4.96 bits,circle
713,Quantum Key: 94f30d9c1c032f0bdcc9ca2f6b15b1826b24e936037717e40600f409cc808317,Entropy: 4.22 bits,ellipse
714,Quantum Key: e3adbd219aa5f1f98a19b46032147f34ef3f01fbf0cacebdc9210ea799b07a2c,Entropy: 2.12 bits,ellipse
715,Quantum Key: f2b532d51aa893204ed52e7ed26647b9422d097b6c2c6bb05a1a55d42f35b210,Entropy: 5.35 bits,ellipse
716,Quantum Key: a7003d7da7b7b9acf4c9557d64015852b5e32c4b59c094045a6c1806637ac91e,Entropy: 4.23 bits,circle
717,Quantum Key: 9ec47acd47c88755d7b58024343e3a6e2b91ddb1c988e466529b3ce7c45f50da,Entropy: 5.35 bits,ellipse
718,Quantum Key: a4f6487245cd293dd74fb98d51576f3e41ccd621fff3852fad597c49993073df,Entropy: 6.06 bits,ellipse
719,Quantum Key: 5bd073142df44319863adb6a39f3ebed0c4aa8e3d2f81b510fdefcdb2b9c139b,Entropy: 5.43 bits,rect
720,Quantum Key: a2ca3831a52b0092ac313c315bcb53c13e6cffd4915911b5a04e069571e17b94,Entropy: 4.24 bits,circle
721,Quantum Key: ff112e9dc778902c7a5ef880e312c6c8910e024c8bf546bc09cc95f712bc6b5e,Entropy: 5.24 bits,ellipse
722,Quantum Key: 763ffd2ee298884dbc39d94f75858411f064bf2d33f4ba248b7e7581ffb1f547,Entropy: 5.54 bits,ellipse
723,Quantum Key: 44ec91aabaa4138f7740a9131e9f5c2963aec0d77ab7696d849bf2d2cde5120e,Entropy: 4.52 bits,ellipse
724,Quantum Key: a4f77cb7e2a819da745307265fd2cd8571b90053330da6be47eed408869628f2,Entropy: 6.12 bits,rect
725,Quantum Key: 65ee266ee503a0c8b560a7061c2d3ebe7de02ccc12fc43ad98debdaf6f54669b,Entropy: 6.70 bits,circle
726,Quantum Key: 3795badb41fd9c7737ddccdb61409a6f15b3e29d6dbcf488d2e05588ab44c4e6,Entropy: 5.55 bits,circle
727,Quantum Key: 9943201e8e7637f6d830766e2d906c773e7435f0bb7930c5982b106a95ee699b,Entropy: 5.26 bits,rect
728,Quantum Key: a5d361dcfdc89fe92c50808e84636ad0de065733a067c44072248dcc2b6c5db1,Entropy: 5.94 bits,circle
729,Quantum Key: 4b984158195fbe82fcd4319f4467225b631ab9a197b054d770ea159a68f8825f,Entropy: 4.12 bits,circle
730,Quantum Key: 4a56f9fa9d4ac7e6a02228b3a4d76026805bf43df15f2efc3d68d187c5d3fabb,Entropy: 4.40 bits,rect
731,Quantum Key: 18a86de17283f49b249f8d5a124cc378012c5826aeda76e3864284ac37d18bb2,Entropy: 2.66 bits,ellipse
732,Quantum Key: b95b85d387e424279d676e8b24863b076c65d6cec98f8cbddd33c49391e2bdb8,Entropy: 5.70 bits,rect
733,Quantum Key: 5dbf7fa67bde60940df23f1874200f4ad5046079b9b5aa66a4a2e98acb5ad1e8,Entropy: 6.69 bits,ellipse
734,Quantum Key: 46d4417283b32d3e1c249a3a6d13fea0f2e8678747f58ad931fdfde793ac3eb4,Entropy: 5.44 bits,ellipse
735,Quantum Key: dd3c46cea6af7a66ef928bf7e81431944660eb4d1e2d6d16b9237a0146c1a94a,Entropy: 6.06 bits,ellipse
736,Quantum Key: c51d2a0985976016c479dba6388f9cada60cf5cb714d4eb01eccf4dcdba3553c,Entropy: 6.20 bits,ellipse
737,Quantum Key: 30506ce4112e12dcd4a16c96cf1b3993e00c310f5bf102004d64d43e8fed744c,Entropy: 5.88 bits,ellipse
738,Quantum Key: f22a744a65e48cd92e8c6f154bcaca7eaaf5cbac000b144d1a970562f7960825,Entropy: 4.66 bits,ellipse
739,Quantum Key: bc1d773ab69d0dcfb76d9322c0321e3a7e0a2e545a70ff68b47af8b20c2d398f,Entropy: 6.38 bits,circle
740,Quantum Key: f2a6d5f5a2edc88ca746eef898e60d7f11d9fc69ecdc617179152bc21812e104,Entropy: 6.12 bits,rect
741,Quantum Key: 19ed1b61cd556c09a4dc0e5a0fa3a89226182f02a26fe9f07a072b287817ed4d,Entropy: 5.69 bits,ellipse
742,Quantum Key: 748f89637641fb24c7e7fd24fd1c49cb93229e9b349bdfa2946ddc25e9554596,Entropy: 3.81 bits,ellipse
743,Quantum Key: a5c8c0e0e76a2448bd6649780125f8447c80b1c90c19754e7ba324525f182c62,Entropy: 6.48 bits,ellipse
744,Quantum Key: e469fd9efee7111cd87dc862588c89c2bc6857ef3863bdfa95bdb18371628078,Entropy: 6.82 bits,ellipse
745,Quantum Key: 56561a2da3774e9051d30e5af36688743584efa0f4c0306f777ba0383ec7bedb,Entropy: 5.45 bits,rect
746,Quantum Key: 507342b52f8877aa7210d7feec293dbb52f8bdcfdcf2b7a54b291b3448a584d0,Entropy: 5.26 bits,circle
747,Quantum Key: bf88955348b22cd72e12ae6633b1bb068a6c3e565a95bbd5b0250cb982a4cdcb,Entropy: 5.92 bits,rect
748,Quantum Key: 8f93e523175bc08942d929fb2c98c0a84fab2fcc52c50f41901fa115450fa7d4,Entropy: 5.68 bits,rect
749,Quantum Key: f098abe301ec63299f1e551073db451eb0ac545556c0fe2ecbd21238f9dd881a,Entropy: 6.68 bits,rect
750,Quantum Key: 6c35fca52ecfdd491c11ffa23ec98d705eb3e8aad2ace7c15250683b673c08bd,Entropy: 5.43 bits,rect
751,Quantum Key: 6df00de167d1e066850b65a06347cf0744f53002ce2608021679fd7f24aa8c58,Entropy: 3.65 bits,ellipse
752,Quantum Key: dc75da841c707658601e0a5cbe8afb2b46279d1fb1153fe04efc37358878a6dd,Entropy: 6.80 bits,ellipse
753,Quantum Key: 0a54e9666b73b52565c2860f6d6549aada00ca835c243fb02c34149ec64178f2,Entropy: 5.82 bits,ellipse
754,Quantum Key: 163d436797fb91dbbba4be579e49a6643e0375d91ac28e51ae08c727fceca193,Entropy: 4.85 bits,circle
755,Quantum Key: 08296b3389358156edc85790c5905dfca07280db520c1b692eede17c6be451f1,Entropy: 6.77 bits,rect
756,Quantum Key: 08befeed8a032cdeea6c6d15b1ee215f475c9683e14d85b367a46694da282a98,Entropy: 2.07 bits,ellipse
757,Quantum Key: ca5d5ecaf5af7c3748e9e5f1f9e153c078b1a201f2bcd68815cf0ac26590d374,Entropy: 6.44 bits,ellipse
758,Quantum Key: 0300e67c82d9d136736bbd115281c8fcefa4a06c1b03adb119523b7a3c9a688d,Entropy: 5.76 bits,rect
759,Quantum Key: 81b6f69c9d3eac99fcae21eaa7f912c3d220a5c2e94231877172f1e8cd0277c4,Entropy: 6.40 bits,rect
760,Quantum Key: dfbbf57569d867a0c132a30b4b1b92ecba80438315b6ad04ea34654ebfbfdd28,Entropy: 2.62 bits,rect
761,Quantum Key: a60d37f3d6f890d4aaf69aa846cb71bba20871ae5065c439fd66231c34d79e29,Entropy: 5.07 bits,circle
762,Quantum Key: 925f3124122c645817b7e80ff725f312fd0c0a109125ff9aa76a29184435d34c,Entropy: 5.66 bits,ellipse
763,Quantum Key: a0c2a57498a176fc8aae1c5d4158f34202322d9d0f9aabc5b1f937e9847d9f0e,Entropy: 6.35 bits,rect
764,Quantum Key: daae8bd0e0d0f7be7b5645844c930924d4b67112142659b67bee29b2cce381a8,Entropy: 4.79 bits,circle
765,Quantum Key: 094599cdad4648785341bd1dd9c8e3e1f3a255f0aa156b7f304e69c2d74e2433,Entropy: 6.10 bits,circle
766,Quantum Key: d994b0aa53d109cd2c29ca5d49f606736b258720f2e5e9796055aedb1c78fa92,Entropy: 5.04 bits,circle
767,Quantum Key: f14135f6412420d091d1703df2cb813e60a027ed8d9068b13ec31b04c1d8362d,Entropy: 5.50 bits,rect
768,Quantum Key: 6783f540d822107a05a939ab30c29f1c27441381b07074f0e40216d95b883d8c,Entropy: 6.68 bits,circle
769,Quantum Key: 2c80d3a53e3c5458d7d2f7c184f63bbdb8b81d4e7edbc1ffc01870ddd9e797db,Entropy: 5.64 bits,rect
770,Quantum Key: d21a449763070a10207c13e611e047fb23d665604c63c255d597e296c49c3b92,Entropy: 4.26 bits,rect
771,Quantum Key: 11a4581f1020ff071f394c042fa62644b2588b3fcf63393f51bd2cbf49a7e9aa,Entropy: 5.94 bits,circle
772,Quantum Key: c4923b27237246fd45612690c38432449ecf7c6b099a6be171b33068b283affc,Entropy: 5.25 bits,ellipse
773,Quantum Key: bbd7582897b98f9bfbb6eabd47d8f892bad1ffccaa6f65fcf012923d5b7881c5,Entropy: 6.86 bits,circle
774,Quantum Key: b0ba768aa868dd8ae4766489db7919519513b491975e882ef20619317ea4cdf1,Entropy: 5.74 bits,ellipse
775,Quantum Key: 6dba72f2d260c7bbeb2e16dbfc8b73af3206134f59db5f176376f1129c435c57,Entropy: 2.57 bits,rect
776,Quantum Key: 54656ec4b2680c99e112a33ba87b3cb73aa304c59f7b79eb70a78ead57b57f56,Entropy: 5.99 bits,rect
777,Quantum Key: 4b3c56469c8f2dcc95e3db7d96d339058658096310eede9bd6d1555134b7378c,Entropy: 5.48 bits,rect
778,Quantum Key: 9acf4ce9b9cb43665fe3d2e77fd6bbaf3d2feab0dfcad22b9edce2175d26aeb9,Entropy: 3.49 bits,rect
779,Quantum Key: 03b8f7852b49612f6e794c48dac6bea96b07341ce3435791b46ca419e6c7bb87,Entropy: 5.51 bits,rect
780,Quantum Key: ecbfbf2b1ebfacf2897e7ef4021341abfe1540dc0c8fdce893bab429ed17a71d,Entropy: 4.77 bits,ellipse
781,Quantum Key: f471cee2458151fdb3e05918af0d7779ca7b91433b466cd956cfeb3981dbef99,Entropy: 6.16 bits,rect
782,Quantum Key: 1662b576c03e8615220c193e0f80d8fced868b913987e0bb5afe71e090f44021,Entropy: 6.66 bits,rect
783,Quantum Key: d7a765ca2086b9c4c0ddca87bd7839899d88674125c66bc7863e4b00c2182178,Entropy: 6.47 bits,ellipse
784,Quantum Key: 4398787afb57ee2b44441acc9f03daae60cdbd0a031be6492247c6e35289fc93,Entropy: 4.64 bits,circle
785,Quantum Key: dbc7102c89b89731e13d148922bf84349cdaa085ecf1dc618dd69e993f42f523,Entropy: 6.27 bits,ellipse
786,Quantum Key: 22b53e83d9bc13dcb05b11072902059d6e3149c5b89519bc323d36c5e5a4b0eb,Entropy: 2.50 bits,circle
787,Quantum Key: fff73e9bfe416f85c09d4b74a701d4c5a9fd513fcb66e6349ba675e6dcf86c5f,Entropy: 5.69 bits,circle
788,Quantum Key: 0a85eb5efae89402c3a5b59a5901a59ba6b4c8f9b129c953139b41157fe7ea36,Entropy: 5.70 bits,circle
789,Quantum Key: 9ee1c61599ef581340955212f2b83fc2965d263ceeb292e00a721471cfce8ee1,Entropy: 4.32 bits,circle
790,Quantum Key: 09579243a192d205786b68e46bf4a42937b2e61e455d0ea0adf75d0bf1e01258,Entropy: 5.85 bits,rect
791,Quantum Key: 3d076d0e4e530dda0ff4bb0419a8551f3b4b65f8882e23ee2ee3ff28b957b081,Entropy: 5.69 bits,circle
792,Quantum Key: cce9247915115e30d2a47b2ed9fb42bd60e83700a333070ac0a9ac1fa3beddc9,Entropy: 5.74 bits,circle
793,Quantum Key: b626bcdf13e27cef1e76843a91eb326ac2136a5a59643195f1c538d91da9456a,Entropy: 5.94 bits,circle
794,Quantum Key: d7b6856600f5465b2251d9caf0db2aec5b847b753ec9ce73c381161582c2244a,Entropy: 5.10 bits,circle
795,Quantum Key: e5b4569d58dd1dfb2e59367face7d407c739b93cb6ea97b4c0ab227f37e06aad,Entropy: 4.42 bits,ellipse
796,Quantum Key: e425fd34bbdb168cb4f5ccd30675234eb1f810c2679d0760bb0a29f986591b5b,Entropy: 6.65 bits,circle
797,Quantum Key: f4b705103c0ba9f39538bd2d922910b0340aa67f0313254591666740d7b03bf6,Entropy: 4.15 bits,ellipse
798,Quantum Key: ec22329f604cb3274038ff18d60235450b08c03b7b926fa22ccbfaf14c54f611,Entropy: 6.24 bits,rect
799,Quantum Key: 7ec081020b34f32d12785c692725d3b0b61dbaf38bdad82c4c62449e277a7a59,Entropy: 6.04 bits,circle
800,Quantum Key: ebaf7ebad467318a898066b17bc91f80a841c4a768b9a363fc36c3d9bdc39bab,Entropy: 3.99 bits,ellipse
801,Quantum Key: 4c5f89f4aa426214e544558d9db478edac63825a84b605746e9ba4178758b210,Entropy: 6.51 bits,rect
802,Quantum Key: 857718588cc5e89b1eaf7f64f925456fae0fc686e38b68cf3db4447ca1f17442,Entropy: 6.53 bits,circle
803,Quantum Key: 78a72947e4563bd7cc59f199c2ace17163bd66fd883b4eb8dfd4d6625464aa68,Entropy: 6.58 bits,circle
804,Quantum Key: dc58e811ef9e8ad9b59e39516567195d4f13ef1ba87c1487d76a961894f1ef19,Entropy: 6.37 bits,circle
805,Quantum Key: f69a754f78f5e7f1d596bec13e1ab012bd090e755c024a7d615683a7992ab746,Entropy: 6.11 bits,rect
806,Quantum Key: eebaeb15883da8718a70a5be81507655ebd41ff240435d91e2407b936194d7bc,Entropy: 5.85 bits,rect
